SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,MATCHUP,HOME_TEAM,HOME_PTS,AWAY_TEAM,AWAY_PTS,WL,PTS,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF
22019,1610612752,NYK,0021900921,NYK vs. UTA,NYK,104,UTA,112,L,104,0.482,0.35,0.833,11,31,42,23,3,1,13,18
22019,1610612752,NYK,0021900903,NYK vs. HOU,NYK,125,HOU,125,W,125,0.485,0.4,0.633,20,45,65,26,6,7,17,19
22019,1610612752,NYK,0021900887,NYK vs. CHI,NYK,125,CHI,125,W,125,0.553,0.4,0.697,17,33,50,29,6,4,16,19
22019,1610612752,NYK,0021900873,NYK @ PHI,PHI,115,NYK,106,L,106,0.506,0.348,0.583,9,30,39,28,2,3,8,11
22019,1610612752,NYK,0021900864,NYK @ CHA,CHA,107,NYK,101,L,101,0.506,0.267,0.647,13,29,42,22,5,6,15,24
22019,1610612752,NYK,0021900853,NYK @ HOU,HOU,112,NYK,112,L,112,0.44,0.379,0.7,16,38,54,20,12,8,17,21
22019,1610612752,NYK,0021900828,NYK vs. IND,NYK,98,IND,106,L,98,0.432,0.44,0.68,5,35,40,21,7,7,15,26
22019,1610612752,NYK,0021900811,NYK vs. WAS,NYK,96,WAS,114,L,96,0.409,0.13,0.724,14,38,52,19,10,3,20,27
22019,1610612752,NYK,0021900787,NYK @ ATL,ATL,135,NYK,135,L,135,0.473,0.382,0.72,15,41,56,30,12,6,17,29
22019,1610612752,NYK,0021900779,NYK @ DET,DET,92,NYK,95,W,95,0.447,0.364,0.647,16,31,47,24,5,6,15,21
22019,1610612752,NYK,0021900764,NYK vs. ORL,NYK,105,ORL,103,W,105,0.467,0.3,0.684,10,29,39,27,12,5,13,23
22019,1610612752,NYK,0021900742,NYK @ CLE,CLE,139,NYK,139,W,139,0.559,0.385,0.714,12,34,46,33,11,1,12,18
22019,1610612752,NYK,0021900728,NYK @ IND,IND,85,NYK,92,W,92,0.415,0.269,0.739,14,43,57,19,5,1,12,20
22019,1610612752,NYK,0021900710,NYK vs. MEM,NYK,106,MEM,127,L,106,0.429,0.321,0.655,11,35,46,26,9,6,16,22
22019,1610612752,NYK,0021900699,NYK @ CHA,CHA,97,NYK,92,L,92,0.442,0.281,0.636,8,34,42,17,5,7,13,26
22019,1610612752,NYK,0021900688,NYK vs. BKN,NYK,110,BKN,110,W,110,0.533,0.316,0.462,14,34,48,19,7,8,13,23
22019,1610612752,NYK,0021900672,NYK vs. TOR,NYK,112,TOR,118,L,112,0.494,0.361,0.714,14,32,46,26,5,4,14,21
22019,1610612752,NYK,0021900659,NYK vs. LAL,NYK,92,LAL,92,L,92,0.409,0.324,0.692,13,34,47,24,4,4,17,23
22019,1610612752,NYK,0021900643,NYK @ CLE,CLE,106,NYK,106,W,106,0.482,0.391,0.882,7,42,49,17,6,9,10,17
22019,1610612752,NYK,0021900630,NYK vs. PHI,NYK,87,PHI,90,L,87,0.398,0.24,0.611,12,36,48,20,4,5,14,18
22019,1610612752,NYK,0021900614,NYK vs. PHX,NYK,98,PHX,121,L,98,0.411,0.308,0.667,10,30,40,21,12,3,18,21
22019,1610612752,NYK,0021900601,NYK @ MIL,MIL,102,NYK,102,L,102,0.353,0.297,0.731,12,37,49,26,7,3,11,21
22019,1610612752,NYK,0021900584,NYK vs. MIA,NYK,124,MIA,124,W,124,0.511,0.29,0.821,10,29,39,24,11,3,6,23
22019,1610612752,NYK,0021900569,NYK vs. NOP,NYK,111,NOP,111,L,111,0.46,0.185,0.7,14,32,46,26,13,1,13,16
22019,1610612752,NYK,0021900561,NYK @ UTA,UTA,128,NYK,104,L,104,0.433,0.36,1.0,14,27,41,18,3,1,9,17
22019,1610612752,NYK,0021900553,NYK @ LAL,LAL,87,NYK,87,L,87,0.389,0.2,0.563,15,32,47,15,10,3,16,20
22019,1610612752,NYK,0021900534,NYK @ LAC,LAC,132,NYK,132,L,132,0.571,0.522,0.649,8,29,37,22,11,4,16,26
22019,1610612752,NYK,0021900521,NYK @ PHX,PHX,120,NYK,112,L,112,0.446,0.27,0.667,13,39,52,19,7,7,15,26
22019,1610612752,NYK,0021900505,NYK vs. POR,NYK,117,POR,93,W,117,0.48,0.389,0.643,9,46,55,29,3,6,7,14
22019,1610612752,NYK,0021900476,NYK @ WAS,WAS,100,NYK,107,W,107,0.447,0.355,0.769,11,45,56,25,5,5,21,25
22019,1610612752,NYK,0021900461,NYK @ BKN,BKN,94,NYK,94,W,94,0.402,0.31,0.733,13,47,60,16,6,2,13,27
22019,1610612752,NYK,0021900447,NYK vs. WAS,NYK,115,WAS,121,L,115,0.473,0.417,0.8,11,33,44,29,4,10,14,25
22019,1610612752,NYK,0021900434,NYK vs. MIL,NYK,102,MIL,102,L,102,0.402,0.3,0.714,9,38,47,23,10,6,14,27
22019,1610612752,NYK,0021900424,NYK @ MIA,MIA,114,NYK,114,L,114,0.436,0.294,0.667,13,28,41,23,11,2,8,25
22019,1610612752,NYK,0021900403,NYK vs. ATL,NYK,143,ATL,143,W,143,0.558,0.464,0.774,13,42,55,30,7,6,11,21
22019,1610612752,NYK,0021900392,NYK @ DEN,DEN,105,NYK,105,L,105,0.468,0.25,0.9,14,33,47,20,9,2,11,19
22019,1610612752,NYK,0021900378,NYK @ SAC,SAC,101,NYK,103,W,103,0.463,0.3,0.6,14,34,48,24,7,3,8,18
22019,1610612752,NYK,0021900366,NYK @ GSW,GSW,124,NYK,124,W,124,0.478,0.414,0.765,12,46,58,25,5,7,18,24
22019,1610612752,NYK,0021900355,NYK @ POR,POR,115,NYK,87,L,87,0.352,0.184,0.615,11,36,47,16,5,3,11,18
22019,1610612752,NYK,0021900331,NYK vs. IND,NYK,103,IND,104,L,103,0.406,0.323,0.714,15,37,52,24,11,6,11,14
22019,1610612752,NYK,0021900317,NYK vs. DEN,NYK,92,DEN,92,L,92,0.41,0.265,0.652,5,28,33,23,9,7,14,16
22019,1610612752,NYK,0021900297,NYK @ MIL,MIL,88,NYK,88,L,88,0.308,0.256,0.667,14,28,42,13,4,7,10,21
22019,1610612752,NYK,0021900285,NYK vs. BOS,NYK,104,BOS,104,L,104,0.461,0.308,0.703,8,31,39,15,7,6,14,25
22019,1610612752,NYK,0021900271,NYK vs. PHI,NYK,95,PHI,101,L,95,0.436,0.4,0.576,9,28,37,14,5,4,14,33
22019,1610612752,NYK,0021900258,NYK @ TOR,TOR,126,NYK,98,L,98,0.375,0.293,0.833,15,30,45,19,6,4,18,17
22019,1610612752,NYK,0021900236,NYK vs. BKN,NYK,101,BKN,101,L,101,0.463,0.514,0.563,9,34,43,22,6,4,16,29
22019,1610612752,NYK,0021900229,NYK vs. SAS,NYK,104,SAS,111,L,104,0.43,0.375,0.6,10,27,37,30,12,3,11,22
22019,1610612752,NYK,0021900202,NYK @ PHI,PHI,109,NYK,104,L,104,0.476,0.52,0.733,7,35,42,17,8,6,14,25
22019,1610612752,NYK,0021900189,NYK vs. CLE,NYK,123,CLE,123,W,123,0.449,0.348,0.771,19,28,47,17,8,10,7,24
22019,1610612752,NYK,0021900177,NYK vs. CHA,NYK,102,CHA,103,L,102,0.453,0.3,0.783,13,35,48,22,5,1,11,21
22019,1610612752,NYK,0021900162,NYK vs. DAL,NYK,106,DAL,106,W,106,0.447,0.433,0.818,15,38,53,20,6,2,15,27
22019,1610612752,NYK,0021900149,NYK @ CHI,CHI,102,NYK,102,L,102,0.409,0.313,0.645,13,25,38,27,12,1,18,28
22019,1610612752,NYK,0021900136,NYK vs. CLE,NYK,87,CLE,87,L,87,0.36,0.29,0.64,17,35,52,19,11,8,21,26
22019,1610612752,NYK,0021900122,NYK @ DAL,DAL,106,NYK,106,W,106,0.416,0.5,0.581,14,42,56,19,9,3,12,20
22019,1610612752,NYK,0021900103,NYK @ DET,DET,122,NYK,102,L,102,0.488,0.44,0.619,5,25,30,24,9,4,13,20
22019,1610612752,NYK,0021900087,NYK vs. SAC,NYK,92,SAC,113,L,92,0.4,0.258,0.645,9,29,38,18,6,5,13,23
22019,1610612752,NYK,0021900072,NYK @ BOS,BOS,102,NYK,102,L,102,0.398,0.368,0.667,16,35,51,22,9,4,13,23
22019,1610612752,NYK,0021900056,NYK @ ORL,ORL,95,NYK,83,L,83,0.378,0.226,0.7,10,34,44,19,1,10,11,15
22019,1610612752,NYK,0021900042,NYK vs. CHI,NYK,105,CHI,105,W,105,0.418,0.31,0.625,25,38,63,19,3,6,17,19
22019,1610612752,NYK,0021900029,NYK vs. BOS,NYK,95,BOS,95,L,95,0.378,0.259,0.765,16,39,55,15,7,4,23,26
22019,1610612752,NYK,0021900019,NYK @ BKN,BKN,109,NYK,109,L,109,0.469,0.68,0.571,9,30,39,17,14,4,26,31
22019,1610612752,NYK,0021900010,NYK @ SAS,SAS,120,NYK,111,L,111,0.468,0.333,0.722,5,34,39,24,16,1,14,32
12019,1610612752,NYK,0011900077,NYK vs. NOP,NYK,116,NOP,116,L,116,0.473,0.394,0.625,12,31,43,23,5,8,18,23
12019,1610612752,NYK,0011900063,NYK vs. ATL,NYK,96,ATL,96,L,96,0.395,0.233,0.758,6,38,44,22,6,10,14,21
12019,1610612752,NYK,0011900041,NYK vs. WAS,NYK,99,WAS,115,L,99,0.39,0.294,0.781,12,40,52,21,9,4,23,28
12019,1610612752,NYK,0011900014,NYK @ WAS,WAS,99,NYK,104,W,104,0.418,0.429,0.684,8,47,55,25,5,5,15,23
22019,1610612752,NYK,1521900075,NYK @ WAS,WAS,87,NYK,103,W,103,0.536,0.36,0.606,3,38,41,24,4,10,12,20
22019,1610612752,NYK,1521900056,NYK vs. LAL,NYK,117,LAL,117,W,117,0.52,0.464,0.65,10,35,45,24,6,6,12,24
22019,1610612752,NYK,1521900046,NYK @ TOR,TOR,85,NYK,73,L,73,0.338,0.261,0.719,8,35,43,14,8,12,19,26
22019,1610612752,NYK,1521900027,NYK @ PHX,PHX,105,NYK,100,L,100,0.466,0.375,0.719,10,36,46,15,7,5,21,25
42019,1610612753,ORL,0041900105,ORL @ MIL,MIL,104,ORL,104,L,104,0.394,0.366,0.714,8,39,47,22,3,2,11,23
42019,1610612753,ORL,0041900104,ORL vs. MIL,ORL,106,MIL,106,L,106,0.414,0.4,0.8,5,38,43,26,7,6,16,23
42019,1610612753,ORL,0041900103,ORL vs. MIL,ORL,107,MIL,107,L,107,0.452,0.487,0.857,6,29,35,24,9,1,18,15
42019,1610612753,ORL,0041900102,ORL @ MIL,MIL,96,ORL,96,L,96,0.348,0.212,0.871,10,32,42,18,9,5,11,18
42019,1610612753,ORL,0041900101,ORL @ MIL,MIL,122,ORL,122,W,122,0.494,0.39,0.947,4,44,48,29,6,2,15,26
22019,1610612753,ORL,0021901312,ORL vs. NOP,ORL,133,NOP,133,W,133,0.571,0.536,0.733,6,27,33,25,6,2,12,22
22019,1610612753,ORL,0021901297,ORL vs. BKN,ORL,96,BKN,96,L,96,0.386,0.304,0.862,12,37,49,13,9,3,17,24
22019,1610612753,ORL,0021901288,ORL @ BOS,BOS,119,ORL,119,L,119,0.402,0.319,0.846,12,40,52,24,7,4,13,25
22019,1610612753,ORL,0021901277,ORL @ PHI,PHI,108,ORL,101,L,101,0.42,0.25,0.76,10,37,47,17,5,2,9,24
22019,1610612753,ORL,0021901266,ORL vs. TOR,ORL,99,TOR,109,L,99,0.402,0.268,0.692,8,35,43,26,8,4,13,26
22019,1610612753,ORL,0021901259,ORL @ IND,IND,120,ORL,109,L,109,0.476,0.353,0.826,11,32,43,21,3,2,18,22
22019,1610612753,ORL,0021901247,ORL vs. SAC,ORL,132,SAC,116,W,132,0.524,0.474,0.8,12,34,46,31,10,4,18,25
22019,1610612753,ORL,0021901233,ORL @ BKN,BKN,128,ORL,128,W,128,0.529,0.355,0.893,6,36,42,31,8,3,12,23
12019,1610612753,ORL,0011900126,ORL @ DEN,DEN,114,ORL,114,W,114,0.449,0.486,0.667,12,30,42,30,13,2,15,20
12019,1610612753,ORL,0011900112,ORL vs. LAL,ORL,112,LAL,112,L,112,0.343,0.179,0.841,20,25,45,21,9,1,7,25
12019,1610612753,ORL,0011900101,ORL @ LAC,LAC,90,ORL,90,L,90,0.421,0.179,0.808,9,33,42,21,3,5,9,20
22019,1610612753,ORL,0021900964,ORL @ MEM,MEM,115,ORL,120,W,120,0.467,0.424,0.909,12,29,41,31,10,3,15,26
22019,1610612753,ORL,0021900953,ORL @ HOU,HOU,126,ORL,126,W,126,0.484,0.448,0.806,13,36,49,21,11,4,14,17
22019,1610612753,ORL,0021900935,ORL @ MIN,MIN,132,ORL,132,W,132,0.607,0.333,0.742,6,39,45,31,5,5,10,18
22019,1610612753,ORL,0021900919,ORL @ MIA,MIA,113,ORL,113,L,113,0.524,0.433,0.857,5,30,35,28,6,5,12,17
22019,1610612753,ORL,0021900904,ORL vs. POR,ORL,107,POR,130,L,107,0.385,0.326,0.864,11,28,39,29,3,2,6,11
22019,1610612753,ORL,0021900893,ORL @ SAS,SAS,114,ORL,113,L,113,0.488,0.405,0.696,10,31,41,28,9,5,18,16
22019,1610612753,ORL,0021900877,ORL vs. MIN,ORL,136,MIN,136,W,136,0.541,0.3,0.818,10,44,54,36,6,7,15,20
22019,1610612753,ORL,0021900867,ORL @ ATL,ATL,130,ORL,130,W,130,0.49,0.438,0.72,13,39,52,30,7,9,8,21
22019,1610612753,ORL,0021900852,ORL @ BKN,BKN,115,ORL,115,W,115,0.494,0.382,0.824,7,34,41,27,6,9,10,11
22019,1610612753,ORL,0021900826,ORL vs. DAL,ORL,106,DAL,106,L,106,0.394,0.209,0.789,16,32,48,21,11,2,7,22
22019,1610612753,ORL,0021900808,ORL vs. DET,ORL,116,DET,112,W,116,0.458,0.333,0.889,9,37,46,34,13,7,12,16
22019,1610612753,ORL,0021900795,ORL vs. ATL,ORL,135,ATL,135,W,135,0.526,0.474,0.773,14,31,45,33,9,5,10,14
22019,1610612753,ORL,0021900777,ORL vs. MIL,ORL,95,MIL,95,L,95,0.378,0.25,0.786,10,36,46,28,10,6,9,15
22019,1610612753,ORL,0021900764,ORL @ NYK,NYK,103,ORL,103,L,103,0.453,0.29,0.867,7,32,39,22,8,9,20,20
22019,1610612753,ORL,0021900756,ORL @ BOS,BOS,100,ORL,100,L,100,0.427,0.419,0.767,9,30,39,20,10,6,17,13
22019,1610612753,ORL,0021900741,ORL @ CHA,CHA,100,ORL,112,W,112,0.538,0.471,0.588,8,29,37,35,7,3,9,12
22019,1610612753,ORL,0021900729,ORL vs. MIA,ORL,89,MIA,89,L,89,0.398,0.273,0.824,7,32,39,21,5,5,9,19
22019,1610612753,ORL,0021900694,ORL @ MIA,MIA,92,ORL,92,L,92,0.371,0.297,0.789,11,30,41,23,7,6,5,13
22019,1610612753,ORL,0021900689,ORL vs. LAC,ORL,97,LAC,97,L,97,0.358,0.219,0.688,16,28,44,27,9,7,6,23
22019,1610612753,ORL,0021900671,ORL vs. BOS,ORL,98,BOS,98,L,98,0.4,0.324,0.737,13,33,46,18,5,1,14,14
22019,1610612753,ORL,0021900655,ORL vs. OKC,ORL,114,OKC,120,L,114,0.478,0.4,0.75,11,28,39,26,9,3,14,25
22019,1610612753,ORL,0021900642,ORL @ CHA,CHA,83,ORL,106,W,106,0.478,0.5,0.444,15,32,47,25,9,4,9,15
22019,1610612753,ORL,0021900634,ORL @ GSW,GSW,95,ORL,95,L,95,0.453,0.29,0.615,9,37,46,21,7,5,15,12
22019,1610612753,ORL,0021900618,ORL @ LAC,LAC,95,ORL,95,L,95,0.391,0.333,0.563,6,36,42,24,4,4,9,21
22019,1610612753,ORL,0021900613,ORL @ LAL,LAL,119,ORL,119,W,119,0.457,0.385,0.793,13,35,48,22,10,2,13,15
22019,1610612753,ORL,0021900596,ORL @ SAC,SAC,112,ORL,114,W,114,0.435,0.31,0.833,12,34,46,17,6,5,8,12
22019,1610612753,ORL,0021900573,ORL @ PHX,PHX,98,ORL,94,L,94,0.371,0.273,0.792,14,35,49,15,9,6,14,23
22019,1610612753,ORL,0021900557,ORL vs. WAS,ORL,123,WAS,89,W,123,0.494,0.37,0.794,13,38,51,24,18,3,16,21
22019,1610612753,ORL,0021900540,ORL vs. BKN,ORL,101,BKN,101,W,101,0.432,0.308,0.742,11,49,60,21,8,3,18,19
22019,1610612753,ORL,0021900525,ORL vs. UTA,ORL,96,UTA,109,L,96,0.447,0.297,0.75,9,37,46,21,6,5,10,12
22019,1610612753,ORL,0021900518,ORL vs. MIA,ORL,105,MIA,105,W,105,0.407,0.371,0.897,7,37,44,25,11,4,10,17
22019,1610612753,ORL,0021900504,ORL @ WAS,WAS,101,ORL,122,W,122,0.474,0.375,0.741,11,41,52,25,11,6,9,21
22019,1610612753,ORL,0021900491,ORL vs. ATL,ORL,93,ATL,93,L,93,0.416,0.2,0.583,11,29,40,22,9,6,9,17
22019,1610612753,ORL,0021900480,ORL @ MIL,MIL,100,ORL,100,L,100,0.402,0.4,0.842,5,29,34,21,16,7,11,17
22019,1610612753,ORL,0021900468,ORL vs. PHI,ORL,98,PHI,97,W,98,0.42,0.333,0.609,10,38,48,26,4,5,15,21
22019,1610612753,ORL,0021900448,ORL vs. CHI,ORL,103,CHI,103,W,103,0.481,0.385,0.652,6,40,46,23,10,13,13,15
22019,1610612753,ORL,0021900428,ORL @ POR,POR,118,ORL,103,L,103,0.368,0.25,0.692,18,30,48,21,14,5,10,16
22019,1610612753,ORL,0021900414,ORL @ DEN,DEN,104,ORL,104,L,104,0.425,0.379,0.905,8,27,35,25,9,5,12,19
22019,1610612753,ORL,0021900405,ORL @ UTA,UTA,109,ORL,102,L,102,0.452,0.2,0.733,4,37,41,21,6,5,3,18
22019,1610612753,ORL,0021900388,ORL @ NOP,NOP,130,ORL,130,W,130,0.517,0.5,0.808,8,31,39,32,8,2,9,15
22019,1610612753,ORL,0021900371,ORL vs. HOU,ORL,107,HOU,107,L,107,0.44,0.405,0.75,13,24,37,24,3,6,6,15
22019,1610612753,ORL,0021900358,ORL vs. LAL,ORL,87,LAL,87,L,87,0.42,0.308,0.647,8,33,41,20,10,5,14,17
22019,1610612753,ORL,0021900347,ORL @ MIL,MIL,101,ORL,101,L,101,0.38,0.323,0.808,9,35,44,24,8,10,12,18
22019,1610612753,ORL,0021900321,ORL @ CLE,CLE,93,ORL,93,W,93,0.39,0.346,0.87,10,33,43,19,10,9,17,13
22019,1610612753,ORL,0021900308,ORL vs. PHX,ORL,128,PHX,114,W,128,0.576,0.56,0.8,11,34,45,27,9,7,19,19
22019,1610612753,ORL,0021900300,ORL @ WAS,WAS,120,ORL,127,W,127,0.511,0.484,0.741,8,40,48,26,3,4,13,18
22019,1610612753,ORL,0021900290,ORL vs. GSW,ORL,100,GSW,100,W,100,0.425,0.333,0.682,12,36,48,21,7,8,12,20
22019,1610612753,ORL,0021900269,ORL vs. TOR,ORL,83,TOR,90,L,83,0.346,0.241,0.815,13,39,52,17,10,11,22,19
22019,1610612753,ORL,0021900255,ORL @ CLE,CLE,116,ORL,116,W,116,0.484,0.364,0.824,6,28,34,23,13,6,11,22
22019,1610612753,ORL,0021900241,ORL @ DET,DET,103,ORL,88,L,88,0.381,0.32,0.727,8,33,41,15,8,7,9,21
22019,1610612753,ORL,0021900227,ORL @ IND,IND,111,ORL,106,L,106,0.467,0.419,0.778,7,26,33,24,11,5,13,16
22019,1610612753,ORL,0021900207,ORL @ TOR,TOR,113,ORL,97,L,97,0.385,0.281,0.643,16,27,43,26,9,8,11,16
22019,1610612753,ORL,0021900185,ORL vs. WAS,ORL,125,WAS,121,W,125,0.494,0.395,0.923,11,41,52,25,5,3,14,15
22019,1610612753,ORL,0021900168,ORL vs. SAS,ORL,111,SAS,109,W,111,0.414,0.414,0.794,14,34,48,22,6,5,10,13
22019,1610612753,ORL,0021900155,ORL vs. PHI,ORL,112,PHI,97,W,112,0.442,0.313,0.765,9,39,48,27,6,2,13,22
22019,1610612753,ORL,0021900133,ORL vs. IND,ORL,102,IND,109,L,102,0.461,0.417,0.833,7,30,37,27,5,11,10,10
22019,1610612753,ORL,0021900117,ORL vs. MEM,ORL,118,MEM,86,W,118,0.473,0.25,0.852,12,45,57,24,10,10,9,17
22019,1610612753,ORL,0021900109,ORL @ DAL,DAL,106,ORL,106,L,106,0.488,0.25,0.786,10,34,44,25,14,10,18,30
22019,1610612753,ORL,0021900101,ORL @ OKC,OKC,102,ORL,94,L,94,0.39,0.136,0.871,16,37,53,15,5,8,14,24
22019,1610612753,ORL,0021900079,ORL vs. DEN,ORL,87,DEN,87,L,87,0.43,0.207,0.636,10,37,47,22,8,7,15,25
22019,1610612753,ORL,0021900071,ORL vs. MIL,ORL,91,MIL,91,L,91,0.374,0.324,0.647,10,30,40,21,8,3,16,16
22019,1610612753,ORL,0021900056,ORL vs. NYK,ORL,95,NYK,95,W,95,0.42,0.375,0.75,14,38,52,24,5,6,7,17
22019,1610612753,ORL,0021900044,ORL @ TOR,TOR,104,ORL,95,L,95,0.382,0.308,0.833,8,39,47,22,9,6,16,20
22019,1610612753,ORL,0021900028,ORL @ ATL,ATL,99,ORL,99,L,99,0.354,0.161,0.923,17,29,46,15,8,7,10,15
22019,1610612753,ORL,0021900005,ORL vs. CLE,ORL,94,CLE,94,W,94,0.43,0.3,0.579,7,39,46,24,12,4,13,18
12019,1610612753,ORL,0011900069,ORL vs. MIA,ORL,98,MIA,98,L,98,0.429,0.364,0.667,11,33,44,21,16,6,22,12
12019,1610612753,ORL,0011900049,ORL vs. PHI,ORL,94,PHI,126,L,94,0.391,0.25,0.692,14,20,34,23,8,8,18,33
12019,1610612753,ORL,0011900039,ORL vs. BOS,ORL,75,BOS,75,L,75,0.313,0.194,0.654,12,32,44,18,10,8,21,15
12019,1610612753,ORL,0011900026,ORL @ ATL,ATL,97,ORL,97,W,97,0.376,0.294,0.676,12,36,48,21,16,6,18,26
12019,1610612753,ORL,0011900013,ORL @ DET,DET,91,ORL,115,W,115,0.455,0.429,0.667,10,47,57,32,8,5,12,24
12019,1610612753,ORL,0011900007,ORL @ SAS,SAS,89,ORL,125,W,125,0.526,0.361,0.714,12,35,47,29,18,8,15,18
22019,1610612753,ORL,1521900077,ORL @ CHI,CHI,85,ORL,85,W,85,0.383,0.276,0.682,16,27,43,19,13,4,10,16
22019,1610612753,ORL,1521900052,ORL @ BKN,BKN,85,ORL,85,L,85,0.4,0.476,0.647,6,24,30,16,8,2,9,28
22019,1610612753,ORL,1521900041,ORL vs. MIA,ORL,92,MIA,92,L,92,0.432,0.37,0.706,6,31,37,23,8,5,9,27
22019,1610612753,ORL,1521900024,ORL vs. DEN,ORL,79,DEN,79,L,79,0.469,0.32,0.647,7,20,27,15,10,2,23,26
22019,1610612753,ORL,1521900009,ORL @ SAS,SAS,59,ORL,75,W,75,0.52,0.471,0.833,3,21,24,10,6,4,11,14
42019,1610612754,IND,0041900134,IND @ MIA,MIA,87,IND,87,L,87,0.413,0.378,0.636,5,29,34,20,8,6,15,16
42019,1610612754,IND,0041900133,IND @ MIA,MIA,115,IND,115,L,115,0.488,0.364,0.75,7,30,37,23,10,5,14,31
42019,1610612754,IND,0041900132,IND vs. MIA,IND,100,MIA,100,L,100,0.444,0.353,0.8,4,34,38,25,12,7,16,23
42019,1610612754,IND,0041900131,IND vs. MIA,IND,101,MIA,101,L,101,0.474,0.417,0.864,7,30,37,22,7,4,13,23
22019,1610612754,IND,0021901316,IND vs. MIA,IND,109,MIA,109,W,109,0.483,0.395,0.727,12,39,51,32,11,3,19,27
22019,1610612754,IND,0021901304,IND @ HOU,HOU,108,IND,108,W,108,0.4,0.355,0.773,12,42,54,25,15,7,14,25
22019,1610612754,IND,0021901295,IND @ MIA,MIA,92,IND,92,L,92,0.393,0.286,0.64,6,39,45,20,5,4,17,19
22019,1610612754,IND,0021901282,IND vs. LAL,IND,116,LAL,116,W,116,0.524,0.455,0.929,7,35,42,25,12,4,20,21
22019,1610612754,IND,0021901270,IND @ PHX,PHX,114,IND,99,L,99,0.435,0.345,0.789,5,33,38,20,6,5,15,22
22019,1610612754,IND,0021901259,IND vs. ORL,IND,120,ORL,120,W,120,0.548,0.394,0.789,2,30,32,29,10,3,7,17
22019,1610612754,IND,0021901252,IND @ WAS,WAS,100,IND,111,W,111,0.478,0.269,1.0,9,36,45,20,6,11,10,15
22019,1610612754,IND,0021901242,IND vs. PHI,IND,127,PHI,121,W,127,0.505,0.412,0.739,10,24,34,31,8,5,10,25
12019,1610612754,IND,0011900130,IND vs. SAS,IND,111,SAS,118,L,111,0.448,0.417,0.75,12,37,49,23,5,3,15,20
12019,1610612754,IND,0011900120,IND @ DAL,DAL,118,IND,118,W,118,0.484,0.258,0.857,8,44,52,26,5,7,12,26
12019,1610612754,IND,0011900106,IND vs. POR,IND,91,POR,88,W,91,0.408,0.394,0.889,8,34,42,21,8,4,16,18
22019,1610612754,IND,0021900960,IND vs. BOS,IND,111,BOS,111,L,111,0.495,0.375,0.909,10,33,43,23,5,8,12,20
22019,1610612754,IND,0021900952,IND @ DAL,DAL,112,IND,112,W,112,0.523,0.348,0.667,6,41,47,23,5,6,10,23
22019,1610612754,IND,0021900934,IND @ CHI,CHI,108,IND,108,W,108,0.507,0.364,0.727,10,36,46,24,9,8,21,16
22019,1610612754,IND,0021900924,IND @ MIL,MIL,100,IND,100,L,100,0.433,0.259,0.818,7,32,39,22,12,2,15,18
22019,1610612754,IND,0021900908,IND @ SAS,SAS,111,IND,116,W,116,0.5,0.484,0.885,6,34,40,22,9,5,13,20
22019,1610612754,IND,0021900890,IND @ CLE,CLE,113,IND,113,W,113,0.54,0.348,0.786,8,30,38,30,10,6,13,20
22019,1610612754,IND,0021900874,IND vs. POR,IND,106,POR,100,W,106,0.444,0.32,0.783,13,35,48,21,8,4,11,12
22019,1610612754,IND,0021900857,IND vs. CHA,IND,119,CHA,80,W,119,0.57,0.435,0.846,7,49,56,35,8,11,14,17
22019,1610612754,IND,0021900843,IND @ TOR,TOR,127,IND,81,L,81,0.326,0.242,0.647,12,27,39,23,13,4,17,20
22019,1610612754,IND,0021900828,IND @ NYK,NYK,106,IND,106,W,106,0.409,0.286,0.788,12,38,50,20,7,5,11,22
22019,1610612754,IND,0021900810,IND vs. MIL,IND,118,MIL,118,W,118,0.523,0.333,0.792,8,36,44,28,10,3,14,21
22019,1610612754,IND,0021900794,IND vs. BKN,IND,105,BKN,105,L,105,0.489,0.233,0.727,6,34,40,28,7,3,6,21
22019,1610612754,IND,0021900780,IND vs. NOP,IND,117,NOP,117,L,117,0.53,0.346,0.741,2,35,37,25,5,9,14,25
22019,1610612754,IND,0021900772,IND vs. TOR,IND,106,TOR,115,L,106,0.453,0.294,0.818,11,36,47,26,5,5,20,18
22019,1610612754,IND,0021900758,IND @ TOR,TOR,119,IND,118,L,118,0.524,0.487,0.813,8,34,42,29,6,5,18,18
22019,1610612754,IND,0021900743,IND vs. DAL,IND,103,DAL,103,L,103,0.458,0.206,0.727,8,32,40,28,7,6,4,18
22019,1610612754,IND,0021900728,IND vs. NYK,IND,85,NYK,85,L,85,0.421,0.333,0.619,4,30,34,21,4,1,11,20
22019,1610612754,IND,0021900708,IND vs. CHI,IND,115,CHI,115,W,115,0.517,0.259,0.727,13,33,46,26,8,2,17,14
22019,1610612754,IND,0021900692,IND @ POR,POR,139,IND,129,L,129,0.516,0.464,0.952,6,25,31,31,5,2,6,19
22019,1610612754,IND,0021900679,IND @ GSW,GSW,129,IND,129,W,129,0.575,0.607,0.923,5,31,36,35,15,4,10,20
22019,1610612754,IND,0021900664,IND @ PHX,PHX,87,IND,112,W,112,0.536,0.45,0.65,4,38,42,26,8,8,9,20
